图片,商家编码,商品名称,商品货号,商品简称,商品外部编码,允许负库存,商品分类,供应商,品牌,单位,备注,商品条码,商品条码2,商品条码3,规格名称,规格外部编码,标准售价,第二价格,第三价格,第四价格,重量(kg),销售积分,包装重量(kg),规格备注,扩展字段1,扩展字段2,扩展字段3,扩展字段4,扩展字段5,库存预警值,优先出库仓,库存同步类型,虚拟库存数,真实库存数,创建时间,创建人,修改时间,修改人,关联数,库位,打印数量
,017036991011,hustler hl212-blk,,,,FALSE,Hustler,,,,,017036991011,,,hustler hl212-blk,,80.4,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:25,liuxiyao,2017/7/10 23:56:11,liuxiyao,0,S4-04,1
,4890808074190,hustler hh27 黑色,,,,FALSE,Hustler,,,,,4890808074190,,,hustler hh27 黑色,,81.6,0.,0.,0.,0.12,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:24,liuxiyao,2017/7/10 23:56:11,liuxiyao,0,S4-09,1
,4890808075586,hustler hh31 白色,,,,FALSE,Hustler,,,,,4890808075586,,,hustler hh31 白色,,45.6,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:24,liuxiyao,2017/7/10 23:56:11,liuxiyao,0,S4-10,1
,4890808128312,hustler 男士情趣内裤 pimp shorts S/M 黑色,,,,FALSE,Hustler,,,,,4890808128312,,,hustler 男士情趣内裤 pimp shorts S/M 黑色,,40.8,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:24,liuxiyao,2017/7/10 23:56:11,liuxiyao,0,S4-15,1
,4890808105689,hustler 男士情趣内裤 pimp shorts M/L 黑色,,,,FALSE,Hustler,,,,,4890808105689,,,hustler 男士情趣内裤 pimp shorts M/L 黑色,,36.,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:24,liuxiyao,2017/7/10 23:56:11,liuxiyao,0,S4-12,1
,4890808120743,hustler 男士情趣内裤 rip it off S/M 红色,,,,FALSE,Hustler,,,,,4890808120743,,,hustler 男士情趣内裤 rip it off S/M 红色,,40.8,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:24,liuxiyao,2017/7/10 23:56:11,liuxiyao,0,S4-14,1
,4890808128350,hustler 男士情趣内裤 pimp shorts S/M 白色,,,,FALSE,Hustler,,,,,4890808128350,,,hustler 男士情趣内裤 pimp shorts S/M 白色,,40.8,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:23,liuxiyao,2017/7/10 23:56:11,liuxiyao,0,T1-01,1
,714718396255,leg avenue 31036 红,,,,FALSE,Leg Avenue,,,,,714718396255,,,leg avenue 31036 红,,249.6,0.,0.,0.,0.14,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:23,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S3-07,1
,714718422787,leg avenue 88010 黑,,,,FALSE,Leg Avenue,,,,,714718422787,,,leg avenue 88010 黑,,162.,0.,0.,0.,0.11,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:23,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S3-14,1
,714718412818,leg avenue 81219 粉,,,,FALSE,Leg Avenue,,,,,714718412818,,,leg avenue 81219 粉,,198.,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:23,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S3-10,1
,714718412801,leg avenue 81226 黑/粉,,,,FALSE,Leg Avenue,,,,,714718412801,,,leg avenue 81226 黑/粉,,180.,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:23,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S3-09,1
,714718413785,leg avenue 71013 白,,,,FALSE,Leg Avenue,,,,,714718413785,,,leg avenue 71013 白,,156.,0.,0.,0.,0.11,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:22,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S3-11,1
,714718262239,leg avenue 1604 黑,,,,FALSE,Leg Avenue,,,,,714718262239,,,leg avenue 1604 黑,,81.6,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:22,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S3-05,1
,714718263366,leg avenue 7811 黑,,,,FALSE,Leg Avenue,,,,,714718263366,,,leg avenue 7811 黑,,48.,0.,0.,0.,0.09,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:22,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S3-06,1
,714718397276,leg avenue 82293 黑/红,,,,FALSE,Leg Avenue,,,,,714718397276,,,leg avenue 82293 黑/红,,66.,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:22,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S3-08,1
,714728370207,leg avenue 9221 黑,,,,FALSE,Leg Avenue,,,,,714728370207,,,leg avenue 9221 黑,,48.,0.,0.,0.,0.09,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:21,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S4-03,1
,714718430850,leg avenue 9660 黑,,,,FALSE,Leg Avenue,,,,,714718430850,,,leg avenue 9660 黑,,90.,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:21,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S3-15,1
,714718016573,leg avenue 9090 黑,,,,FALSE,Leg Avenue,,,,,714718016573,,,leg avenue 9090 黑,,42.,0.,0.,0.,0.06,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:21,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S3-03,1
,714718433820,leg avenue 9152 黑,,,,FALSE,Leg Avenue,,,,,714718433820,,,leg avenue 9152 黑,,82.8,0.,0.,0.,0.06,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:21,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S4-01,1
,714718023038,leg avenue 7106 黑,,,,FALSE,Leg Avenue,,,,,714718023038,,,leg avenue 7106 黑,,90.,0.,0.,0.,0.06,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:21,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S3-04,1
,714728369683,leg avenue 9225 黑,,,,FALSE,Leg Avenue,,,,,714728369683,,,leg avenue 9225 黑,,87.6,0.,0.,0.,0.06,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:20,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S4-02,1
,714718418483,leg avenue 81235 豹纹,,,,FALSE,Leg Avenue,,,,,714718418483,,,leg avenue 81235 豹纹,,222.,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:20,liuxiyao,2017/7/10 23:56:11,liuxiyao,0,S3-12,1
,714718419060,leg avenue 81263 红/黑,,,,FALSE,Leg Avenue,,,,,714718419060,,,leg avenue 81263 红/黑,,222.,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:20,liuxiyao,2017/7/10 23:56:11,liuxiyao,0,S3-13,1
,4711489120887,selebritee 2088 黑,,,,FALSE,Selebritee,,,,,4711489120887,,,selebritee 2088 黑,,14.4,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:20,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S1-01,1
,4711489132026,selebritee 202 白/黑,,,,FALSE,Selebritee,,,,,4711489132026,,,selebritee 202 白/黑,,36.,0.,0.,0.,0.15,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:20,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S1-02,1
,4711489132057,selebritee 205 白/紫,,,,FALSE,Selebritee,,,,,4711489132057,,,selebritee 205 白/紫,,36.,0.,0.,0.,0.11,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:19,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S1-03,1
,4711489132071,selebritee 207 黑/粉,,,,FALSE,Selebritee,,,,,4711489132071,,,selebritee 207 黑/粉,,42.,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:19,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S1-04,1
,4711489408022,selebritee 2040802 黑,,,,FALSE,Selebritee,,,,,4711489408022,,,selebritee 2040802 黑,,20.4,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:19,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S1-05,1
,4716786511031,selebritee 103 粉,,,,FALSE,Selebritee,,,,,4716786511031,,,selebritee 103 粉,,29.,0.,0.,0.,0.09,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:19,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S1-06,1
,6900060010022,selebritee 103 紫 ,,,,FALSE,Selebritee,,,,,6900060010022,,,selebritee 103 紫 ,,29.,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:19,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S1-07,1
,6900060010023,selebritee 103 黑,,,,FALSE,Selebritee,,,,,6900060010023,,,selebritee 103 黑,,29.,0.,0.,0.,0.09,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:18,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S1-08,1
,4716786511154,selebritee 115 黑,,,,FALSE,Selebritee,,,,,4716786511154,,,selebritee 115 黑,,36.,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:18,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S1-09,1
,4716786511420,selebritee 142 黑,,,,FALSE,Selebritee,,,,,4716786511420,,,selebritee 142 黑,,24.,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:18,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S1-10,1
,4716786511468,selebritee 146 白,,,,FALSE,Selebritee,,,,,4716786511468,,,selebritee 146 白,,34.8,0.,0.,0.,0.11,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:18,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S1-11,1
,4716786511475,selebritee 147 粉,,,,FALSE,Selebritee,,,,,4716786511475,,,selebritee 147 粉,,32.,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:17,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S1-12,1
,4716786511499,selebritee 149 紫,,,,FALSE,Selebritee,,,,,4716786511499,,,selebritee 149 紫,,32.,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:17,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S1-13,1
,6900060010024,selebritee 149 黑,,,,FALSE,Selebritee,,,,,6900060010024,,,selebritee 149 黑,,32.,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:17,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S1-14,1
,4716786511505,selebritee 150 粉,,,,FALSE,Selebritee,,,,,4716786511505,,,selebritee 150 粉,,32.4,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:17,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S1-15,1
,6900060010025,selebritee 150 红,,,,FALSE,Selebritee,,,,,6900060010025,,,selebritee 150 红,,32.4,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:17,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S2-01,1
,4716786511529,selebritee 152 黑,,,,FALSE,Selebritee,,,,,4716786511529,,,selebritee 152 黑,,40.8,0.,0.,0.,0.09,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:16,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S2-02,1
,4716786511543,selebritee 154 白,,,,FALSE,Selebritee,,,,,4716786511543,,,selebritee 154 白,,32.4,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:16,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S2-03,1
,6900060010026,selebritee 154 黑,,,,FALSE,Selebritee,,,,,6900060010026,,,selebritee 154 黑,,32.4,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:16,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S2-04,1
,4716786511550,selebritee 155 黑,,,,FALSE,Selebritee,,,,,4716786511550,,,selebritee 155 黑,,40.8,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:16,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S2-05,1
,4716786511567,selebritee 156 粉,,,,FALSE,Selebritee,,,,,4716786511567,,,selebritee 156 粉,,19.2,0.,0.,0.,0.11,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:15,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S2-06,1
,4716786512236,selebritee 223 白,,,,FALSE,Selebritee,,,,,4716786512236,,,selebritee 223 白,,45.6,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:15,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S2-07,1
,6900060010027,selebritee 223 黑,,,,FALSE,Selebritee,,,,,6900060010027,,,selebritee 223 黑,,45.6,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:15,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S2-08,1
,4716786513516,selebritee 3351 黑,,,,FALSE,Selebritee,,,,,4716786513516,,,selebritee 3351 黑,,14.4,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:15,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S2-09,1
,4716786515244,selebritee 2024 黑,,,,FALSE,Selebritee,,,,,4716786515244,,,selebritee 2024 黑,,14.4,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:15,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S2-10,1
,6900060010028,selebritee 2024 白,,,,FALSE,Selebritee,,,,,6900060010028,,,selebritee 2024 白,,14.4,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:14,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,S2-11,1
,4716786515251,selebritee 2025 黑,,,,FALSE,Selebritee,,,,,4716786515251,,,selebritee 2025 黑,,14.4,0.,0.,0.,0.09,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:14,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S2-12,1
,4716786515336,selebritee 2133 黑,,,,FALSE,Selebritee,,,,,4716786515336,,,selebritee 2133 黑,,14.4,0.,0.,0.,0.09,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:14,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S2-13,1
,4716786518825,selebritee 6661 淡绿,,,,FALSE,Selebritee,,,,,4716786518825,,,selebritee 6661 淡绿,,26.8,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:14,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S2-14,1
,6900060010029,selebritee 6661 淡蓝,,,,FALSE,Selebritee,,,,,6900060010029,,,selebritee 6661 淡蓝,,26.8,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:14,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S2-15,1
,4716786519044,selebritee 42209T 蓝/黑,,,,FALSE,Selebritee,,,,,4716786519044,,,selebritee 42209T 蓝/黑,,20.4,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:13,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S3-01,1
,4716786519068,selebritee 92209B 黑,,,,FALSE,Selebritee,,,,,4716786519068,,,selebritee 92209B 黑,,20.4,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:13,liuxiyao,2017/7/10 23:56:10,liuxiyao,0,S3-02,1
,051021030217,topco sales 男用自慰硅胶娃娃1003021,,,,FALSE,Topco sales,,,,,051021030217,,,topco sales 男用自慰硅胶娃娃1003021,,453.6,0.,0.,0.,2.18,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:13,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,L1-15,1
,051021030194,topco sales 男用自慰硅胶娃娃1003019,,,,FALSE,Topco sales,,,,,051021030194,,,topco sales 男用自慰硅胶娃娃1003019,,453.6,0.,0.,0.,2.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:13,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,L1-14,1
,051021030200,topco sales 男用自慰硅胶娃娃1003020,,,,FALSE,Topco sales,,,,,051021030200,,,topco sales 男用自慰硅胶娃娃1003020,,453.6,0.,0.,0.,2.25,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:12,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,,1
,788866010301,topco sales 男同自慰硅胶屁股1101030,,,,FALSE,Topco sales,,,,,788866010301,,,topco sales 男同自慰硅胶屁股1101030,,1239.3,0.,0.,0.,6.4,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:12,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,L1-10,1
,051021145270,topco sales 性爱秋千1452-7,,,,FALSE,Topco sales,,,,,051021145270,,,topco sales 性爱秋千1452-7,,1176.,0.,0.,0.,4.26,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:12,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,R1-14,1
,051021145171,topco sales 性爱秋千1451-7,,,,FALSE,Topco sales,,,,,051021145171,,,topco sales 性爱秋千1451-7,,1101.6,0.,0.,0.,4.09,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:12,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,R1-15,1
,788866010929,topco sales WILD FIRE阳具5号肉色（1101092）,,,,FALSE,Topco sales,,,,,788866010929,,,topco sales WILD FIRE阳具5号肉色（1101092）,,71.82,0.,0.,0.,0.45,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:11,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,Q2-01,1
,788866010936,topco sales WILD FIRE阳具5号黑色（1101093）,,,,FALSE,Topco sales,,,,,788866010936,,,topco sales WILD FIRE阳具5号黑色（1101093）,,71.82,0.,0.,0.,0.43,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:11,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,Q2-02,1
,788866010905,topco sales WILD FIRE阳具4号肉色（1101090）,,,,FALSE,Topco sales,,,,,788866010905,,,topco sales WILD FIRE阳具4号肉色（1101090）,,64.26,0.,0.,0.,0.33,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:11,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,Q1-15,1
,788866010912,topco sales WILD FIRE阳具4号黑色（1101091）,,,,FALSE,Topco sales,,,,,788866010912,,,topco sales WILD FIRE阳具4号黑色（1101091）,,64.26,0.,0.,0.,0.34,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:11,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,Q2-03,1
,788866010998,topco sales WILD FIRE阳具9号黑色（1101099）,,,,FALSE,Topco sales,,,,,788866010998,,,topco sales WILD FIRE阳具9号黑色（1101099）,,127.01,0.,0.,0.,0.95,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:11,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,,1
,788866011032,topco sales WILD FIRE肛塞4号黑色（1101103）,,,,FALSE,Topco sales,,,,,788866011032,,,topco sales WILD FIRE肛塞4号黑色（1101103）,,71.93,0.,0.,0.,0.13,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:10,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,,1
,788866000920,topco sales sex please阳具黑色（2100092）,,,,FALSE,Topco sales,,,,,788866000920,,,topco sales sex please阳具黑色（2100092）,,36.59,0.,0.,0.,0.39,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:10,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,K3-03,1
,716770053763,topco sales COLT 带手柄电动大阳具（se-6903-03-2)）,,,,FALSE,Topco sales,,,,,716770053763,,,topco sales COLT 带手柄电动大阳具（se-6903-03-2)）,,291.6,0.,0.,0.,0.99,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:10,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,K3-15,1
,666987900100,topco sales 男优阳具 （1590010）,,,,FALSE,Topco sales,,,,,666987900100,,,topco sales 男优阳具 （1590010）,,163.3,0.,0.,0.,0.77,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:10,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,K4-13,1
,051021340040,topco sales 情趣套装（3400-4）,,,,FALSE,Topco sales,,,,,051021340040,,,topco sales 情趣套装（3400-4）,,309.6,0.,0.,0.,0.87,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:09,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,K3-10,1
,799613510616,topco sales 玻璃阳具（G5106-1）,,,,FALSE,Topco sales,,,,,799613510616,,,topco sales 玻璃阳具（G5106-1）,,129.6,0.,0.,0.,0.49,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:09,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,Q1-13,1
,799613510418,topco sales 玻璃阳具（G5104-1）,,,,FALSE,Topco sales,,,,,799613510418,,,topco sales 玻璃阳具（G5104-1）,,109.2,0.,0.,0.,0.37,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:09,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,Q1-14,1
,799613510517,topco sales 玻璃阳具（G5105-1）,,,,FALSE,Topco sales,,,,,799613510517,,,topco sales 玻璃阳具（G5105-1）,,111.6,0.,0.,0.,0.33,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:09,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,Q1-12,1
,4560220550250,TENGA飞机杯 103H,,,,FALSE,Tenga,,,,,4560220550250,,,TENGA飞机杯 103H,,66.,0.,0.,0.,0.13,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:09,liuxiyao,2017/7/10 23:56:08,liuxiyao,0,R4-05,1
,6900020010007,TENGA飞机杯 101黄色,,,,FALSE,Tenga,,,,,6900020010007,,,TENGA飞机杯 101黄色,,51.6,0.,0.,0.,0.12,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:08,liuxiyao,2017/7/10 23:56:08,liuxiyao,0,R4-06,1
,4560220550137,TENGA飞机杯 002US,,,,FALSE,Tenga,,,,,4560220550137,,,TENGA飞机杯 002US,,55.2,0.,0.,0.,0.19,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:08,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,R4-07,1
,4560220550410,TENGA飞机杯 103S,,,,FALSE,Tenga,,,,,4560220550410,,,TENGA飞机杯 103S,,66.,0.,0.,0.,0.13,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:08,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,R4-08,1
,4560220550120,TENGA飞机杯 001US,,,,FALSE,Tenga,,,,,4560220550120,,,TENGA飞机杯 001US,,62.4,0.,0.,0.,0.2,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:08,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,R4-09,1
,4560220550175,TENGA飞机杯 101,,,,FALSE,Tenga,,,,,4560220550175,,,TENGA飞机杯 101,,48.,0.,0.,0.,0.13,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:07,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,R4-10,1
,4560220550199,TENGA 飞机杯103,,,,FALSE,Tenga,,,,,4560220550199,,,TENGA 飞机杯103,,66.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:07,liuxiyao,2017/7/10 23:56:09,liuxiyao,0,R3-06,1
,6924550708213,万乐 魅惑蝶震动棒,,,,FALSE,万乐,,,,,6924550708213,,,万乐 魅惑蝶震动棒,,65.,0.,0.,0.,0.62,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:07,liuxiyao,2017/7/10 23:56:08,liuxiyao,3,T4-04,1
,6924550700019,万乐 蜜月飞机杯（白色）,,,,FALSE,万乐,,,,,6924550700019,,,万乐 蜜月飞机杯（白色）,,84.,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:07,liuxiyao,2017/7/10 23:56:08,liuxiyao,1,T4-02,1
,6924550700019-1,万乐 蜜月飞机杯（金色）,,,,FALSE,万乐,,,,,6924550700019-1,,,万乐 蜜月飞机杯（金色）,,84.,0.,0.,0.,0.8,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:07,liuxiyao,2017/7/10 23:56:08,liuxiyao,0,T4-03,1
,6900010010046,万乐 超萌兔震动棒,,,,FALSE,万乐,,,,,6900010010046,,,万乐 超萌兔震动棒,,62.,0.,0.,0.,0.43,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:06,liuxiyao,2017/7/10 23:56:08,liuxiyao,0,T4-05,1
,5060274220608,NEUXS REVO男用前列腺按摩器（紫色）,,,,FALSE,NEUXS,,,,,5060274220608,,,NEUXS REVO男用前列腺按摩器（紫色）,,538.92,0.,0.,0.,0.51,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:06,liuxiyao,2017/7/10 23:56:08,liuxiyao,0,K2-06,1
,4560474005858,HOT OF TOKYO 欲优名器 小泉真希,,,,FALSE,HOT OF TOKYO,,,,,4560474005858,,,HOT OF TOKYO 欲优名器 小泉真希,,72.,0.,0.,0.,0.83,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:06,liuxiyao,2017/7/10 23:56:08,liuxiyao,3,N1-07,1
,4560474005865,HOT OF TOKYO 欲优名器 莲实,,,,FALSE,HOT OF TOKYO,,,,,4560474005865,,,HOT OF TOKYO 欲优名器 莲实,,72.,0.,0.,0.,0.85,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:06:06,liuxiyao,2017/7/10 23:56:08,liuxiyao,3,N1-08,1
